title,time_str,time,url_link,location,county,state,magnitude,depth_km,depth_mi
M 0 8 4km NNW of The Geysers CA,2022-04-14T16:07:17.869Z,2022-04-14 16:07:17.869000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73718276,"{'type': 'Point', 'coordinates': (-122.7799988, 38.8088341)}",Geysers,CA,0.8,1.14,0.71
M 1 9 6 km SSW of Tallaboa Puerto Rico,2022-04-14T15:44:51.720Z,2022-04-14 15:44:51.720000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344568,"{'type': 'Point', 'coordinates': (-66.744, 17.9421666666667)}",Puerto,Rico,1.9,7.76,4.82
M 1 2 35 km SSE of Denali National Park Alaska,2022-04-14T14:55:47.157Z,2022-04-14 14:55:47.157000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s8ivrw,"{'type': 'Point', 'coordinates': (-151.3916, 63.2548)}",Park,Alaska,1.2,0.00,0.00
M 0 9 34 km WNW of Hebgen Lake Estates Montana,2022-04-14T22:31:44.500Z,2022-04-14 22:31:44.500000,https://earthquake.usgs.gov/earthquakes/eventpage/mb80542999,"{'type': 'Point', 'coordinates': (-111.6165, 44.8461667)}",Estates,Montana,0.9,9.81,6.10
M 0 3 6km WNW of Cobb CA,2022-04-15T00:42:15.988Z,2022-04-15 00:42:15.988000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73718266,"{'type': 'Point', 'coordinates': (-122.7845, 38.8445)}",Cobb,CA,0.3,10.15,6.31
M 0 7 22km ESE of Little Lake CA,2022-04-14T18:06:10.806Z,2022-04-14 18:06:10.806000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992231,"{'type': 'Point', 'coordinates': (-117.695, 35.8448333)}",Lake,CA,0.7,7.66,4.76
M 1 3 18 km N of Cooper Landing Alaska,2022-04-14T14:17:03.672Z,2022-04-14 14:17:03.672000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s8b70e,"{'type': 'Point', 'coordinates': (-149.7633, 60.6543)}",Landing,Alaska,1.3,27.40,17.03
M 0 8 44 km NNE of Alta Wyoming,2022-04-14T15:06:25.370Z,2022-04-14 15:06:25.370000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60491472,"{'type': 'Point', 'coordinates': (-110.7591667, 44.0961667)}",Alta,Wyoming,0.8,9.40,5.84
M 1 7 27 km ENE of Skwentna Alaska,2022-04-14T14:10:17.162Z,2022-04-14 14:10:17.162000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s89oli,"{'type': 'Point', 'coordinates': (-150.8798, 62.0427)}",Skwentna,Alaska,1.7,63.80,39.64
M 1 3 28 km WSW of Petersville Alaska,2022-04-14T14:15:46.765Z,2022-04-14 14:15:46.765000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s89hb1,"{'type': 'Point', 'coordinates': (-151.2942, 62.435)}",Petersville,Alaska,1.3,80.00,49.71
M 2 3 62km E of Maneadero B C MX,2022-04-14T16:53:27.109Z,2022-04-14 16:53:27.109000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992223,"{'type': 'Point', 'coordinates': (-115.9188333, 31.6505)}",C,MX,2.3,11.10,6.90
M 0 7 22km SW of La Quinta CA,2022-04-14T16:15:31.653Z,2022-04-14 16:15:31.653000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992215,"{'type': 'Point', 'coordinates': (-116.4465, 33.5068333)}",Quinta,CA,0.7,6.40,3.98
M 4 4 61 km S of Demre Turkey,2022-04-14T15:38:39.040Z,2022-04-14 15:38:39.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h26u,"{'type': 'Point', 'coordinates': (30.0322, 35.6927)}",Demre,Turkey,4.4,10.00,6.21
M 1 6 Nevada,2022-04-14T17:16:38.596Z,2022-04-14 17:16:38.596000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837166,"{'type': 'Point', 'coordinates': (-118.6192, 38.0414)}",6,Nevada,1.6,8.70,5.41
M 1 9 60 km NNE of Petersville Alaska,2022-04-14T13:40:13.298Z,2022-04-14 13:40:13.298000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s7u179,"{'type': 'Point', 'coordinates': (-150.526, 63.0305)}",Petersville,Alaska,1.9,95.40,59.28
M 1 5 5 km NE of Clam Gulch Alaska,2022-04-14T13:47:07.106Z,2022-04-14 13:47:07.106000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s7u0mh,"{'type': 'Point', 'coordinates': (-151.3147, 60.2582)}",Gulch,Alaska,1.5,50.90,31.63
M 4 1 134 km W of Illapel Chile,2022-04-14T22:31:29.036Z,2022-04-14 22:31:29.036000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h26m,"{'type': 'Point', 'coordinates': (-72.5855, -31.6727)}",Illapel,Chile,4.1,10.00,6.21
M 1 3 45 km NW of Beluga Alaska,2022-04-14T13:30:48.190Z,2022-04-14 13:30:48.190000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s7sikt,"{'type': 'Point', 'coordinates': (-151.5681, 61.4785)}",Beluga,Alaska,1.3,74.00,45.98
M 1 4 16km S of Searles Valley CA,2022-04-14T15:59:44.000Z,2022-04-14 15:59:44,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992183,"{'type': 'Point', 'coordinates': (-117.4346667, 35.6296667)}",Valley,CA,1.4,9.15,5.69
M 1 4 70 km ESE of Denali National Park Alaska,2022-04-14T13:25:52.518Z,2022-04-14 13:25:52.518000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s7pz86,"{'type': 'Point', 'coordinates': (-150.4227, 63.2848)}",Park,Alaska,1.4,30.70,19.08
M 3 8 36 km WNW of The Bottom Bonaire Saint Eustatius and Saba,2022-04-14T15:17:12.040Z,2022-04-14 15:17:12.040000,https://earthquake.usgs.gov/earthquakes/eventpage/pr2022104000,"{'type': 'Point', 'coordinates': (-63.5831, 17.7215)}",and,Saba,3.8,7.00,4.35
M 4 7 87 km W of Illapel Chile,2022-04-14T18:00:05.040Z,2022-04-14 18:00:05.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h26d,"{'type': 'Point', 'coordinates': (-72.0967, -31.6119)}",Illapel,Chile,4.7,10.00,6.21
M 4 9 108 km W of Illapel Chile,2022-04-14T23:35:49.080Z,2022-04-14 23:35:49.080000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h26b,"{'type': 'Point', 'coordinates': (-72.3121, -31.6522)}",Illapel,Chile,4.9,10.00,6.21
M 2 2 51 km S of Whites City New Mexico,2022-04-14T19:16:15.977Z,2022-04-14 19:16:15.977000,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022hheg,"{'type': 'Point', 'coordinates': (-104.2956321, 31.71513443)}",New,Mexico,2.2,7.60,4.72
M 1 1 21 km E of Castle Rock Washington,2022-04-14T23:07:07.790Z,2022-04-14 23:07:07.790000,https://earthquake.usgs.gov/earthquakes/eventpage/uw61822612,"{'type': 'Point', 'coordinates': (-122.63516666666666, 46.24483333333333)}",Rock,Washington,1.1,13.90,8.64
M 1 6 87 km N of Yakutat Alaska,2022-04-14T13:02:48.929Z,2022-04-14 13:02:48.929000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s7b64y,"{'type': 'Point', 'coordinates': (-139.7818, 60.3316)}",Yakutat,Alaska,1.6,0.00,0.00
M 1 5 65 km NNE of Petersville Alaska,2022-04-14T12:59:45.761Z,2022-04-14 12:59:45.761000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s7b08y,"{'type': 'Point', 'coordinates': (-150.3763, 63.0602)}",Petersville,Alaska,1.5,108.20,67.23
M 2 2 1 km SSE of Pāhala Hawaii,2022-04-14T12:47:06.590Z,2022-04-14 12:47:06.590000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72983597,"{'type': 'Point', 'coordinates': (-155.473663330078, 19.1900005340576)}",Pāhala,Hawaii,2.2,33.94,21.09
M 1 5 26 km NW of Valdez Alaska,2022-04-14T12:51:33.027Z,2022-04-14 12:51:33.027000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s78vbe,"{'type': 'Point', 'coordinates': (-146.6557, 61.3221)}",Valdez,Alaska,1.5,20.10,12.49
M 1 0 22 km WSW of Denali Park Alaska,2022-04-14T12:44:55.969Z,2022-04-14 12:44:55.969000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s7871e,"{'type': 'Point', 'coordinates': (-149.3487, 63.684)}",Park,Alaska,1.0,8.20,5.10
M 2 2 11 km SW of Petersville Alaska,2022-04-14T13:50:24.040Z,2022-04-14 13:50:24.040000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s77q94,"{'type': 'Point', 'coordinates': (-150.9208, 62.4237)}",Petersville,Alaska,2.2,63.10,39.21
M 0 9 17km ESE of Little Lake CA,2022-04-14T15:45:19.158Z,2022-04-14 15:45:19.158000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992175,"{'type': 'Point', 'coordinates': (-117.7185, 35.9053333)}",Lake,CA,0.9,2.86,1.78
M 1 9 2 km SSW of Pāhala Hawaii,2022-04-14T12:25:33.260Z,2022-04-14 12:25:33.260000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72983587,"{'type': 'Point', 'coordinates': (-155.483993530273, 19.1841659545898)}",Pāhala,Hawaii,1.9,32.05,19.91
M 1 7 5km ENE of Avenal CA,2022-04-15T00:18:19.849Z,2022-04-15 00:18:19.849000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73718256,"{'type': 'Point', 'coordinates': (-120.071, 36.014)}",Avenal,CA,1.7,6.11,3.80
M 0 8 21 km E of Castle Rock Washington,2022-04-14T22:50:13.650Z,2022-04-14 22:50:13.650000,https://earthquake.usgs.gov/earthquakes/eventpage/uw61822607,"{'type': 'Point', 'coordinates': (-122.63016666666667, 46.2455)}",Rock,Washington,0.8,14.49,9.00
M 1 5 11 km NE of Badger Alaska,2022-04-14T12:17:13.962Z,2022-04-14 12:17:13.962000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s72t3u,"{'type': 'Point', 'coordinates': (-147.3388, 64.8647)}",Badger,Alaska,1.5,9.10,5.65
M 1 8 8 km E of Pāhala Hawaii,2022-04-14T11:57:00.150Z,2022-04-14 11:57:00.150000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72983552,"{'type': 'Point', 'coordinates': (-155.403167724609, 19.2146663665771)}",Pāhala,Hawaii,1.8,32.14,19.97
M 2 3 4 km SW of Pāhala Hawaii,2022-04-14T11:54:19.330Z,2022-04-14 11:54:19.330000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72983547,"{'type': 'Point', 'coordinates': (-155.507339477539, 19.1760005950928)}",Pāhala,Hawaii,2.3,35.70,22.18
M 1 4 18km SSW of Searles Valley CA,2022-04-14T15:41:29.210Z,2022-04-14 15:41:29.210000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992167,"{'type': 'Point', 'coordinates': (-117.4695, 35.6171667)}",Valley,CA,1.4,9.13,5.67
M 1 4 7km NW of The Geysers CA,2022-04-15T00:05:11.794Z,2022-04-15 00:05:11.794000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73718251,"{'type': 'Point', 'coordinates': (-122.8218333, 38.8165)}",Geysers,CA,1.4,2.97,1.85
M 0 7 7km NE of Desert Hot Springs CA,2022-04-14T15:34:27.790Z,2022-04-14 15:34:27.790000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992159,"{'type': 'Point', 'coordinates': (-116.448, 34.0081667)}",Springs,CA,0.7,8.14,5.06
M 0 7 23km ESE of Little Lake CA,2022-04-14T15:27:34.893Z,2022-04-14 15:27:34.893000,https://earthquake.usgs.gov/earthquakes/eventpage/ci37495549,"{'type': 'Point', 'coordinates': (-117.6673333, 35.8591667)}",Lake,CA,0.7,10.10,6.28
M 0 8 22km ENE of Little Lake CA,2022-04-14T15:21:27.575Z,2022-04-14 15:21:27.575000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992151,"{'type': 'Point', 'coordinates': (-117.693, 36.0271667)}",Lake,CA,0.8,2.47,1.53
M 2 1 22km ENE of Little Lake CA,2022-04-14T13:03:09.709Z,2022-04-14 13:03:09.709000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992143,"{'type': 'Point', 'coordinates': (-117.69, 36.0311667)}",Lake,CA,2.1,1.36,0.85
M 1 9 59 km S of Whites City New Mexico,2022-04-14T22:49:15.894Z,2022-04-14 22:49:15.894000,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022hhbd,"{'type': 'Point', 'coordinates': (-104.4058937, 31.64000486)}",New,Mexico,1.9,6.98,4.34
M 1 0 4km W of Cobb CA,2022-04-14T13:40:16.972Z,2022-04-14 13:40:16.972000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73718241,"{'type': 'Point', 'coordinates': (-122.7656631, 38.8219986)}",Cobb,CA,1.0,2.17,1.35
M 1 3 5 km NNE of Duvall Washington,2022-04-14T22:35:39.140Z,2022-04-14 22:35:39.140000,https://earthquake.usgs.gov/earthquakes/eventpage/uw61822602,"{'type': 'Point', 'coordinates': (-121.95483333333334, 47.787)}",Duvall,Washington,1.3,24.44,15.19
M 2 2 3 km S of Indios Puerto Rico,2022-04-14T11:21:19.430Z,2022-04-14 11:21:19.430000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344553,"{'type': 'Point', 'coordinates': (-66.8258333333333, 17.9615)}",Puerto,Rico,2.2,9.63,5.98
M 4 9 289 km ESE of Tadine New Caledonia,2022-04-14T11:21:57.040Z,2022-04-14 11:21:57.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h25p,"{'type': 'Point', 'coordinates': (170.4737, -22.5402)}",New,Caledonia,4.9,39.94,24.82
M 1 5 64 km WSW of Cantwell Alaska,2022-04-14T10:54:12.078Z,2022-04-14 10:54:12.078000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s65g0m,"{'type': 'Point', 'coordinates': (-150.1192, 63.1456)}",Cantwell,Alaska,1.5,89.70,55.74
M 1 1 21 km WSW of Denali Park Alaska,2022-04-14T10:54:11.354Z,2022-04-14 10:54:11.354000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s64j2g,"{'type': 'Point', 'coordinates': (-149.3464, 63.6931)}",Park,Alaska,1.1,13.30,8.26
M 2 1 82 km N of Yakutat Alaska,2022-04-14T10:47:32.486Z,2022-04-14 10:47:32.486000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s63ykv,"{'type': 'Point', 'coordinates': (-139.6249, 60.2816)}",Yakutat,Alaska,2.1,0.00,0.00
M 0 4 8km NW of The Geysers CA,2022-04-14T13:14:21.798Z,2022-04-14 13:14:21.798000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73718231,"{'type': 'Point', 'coordinates': (-122.8156662, 38.8338318)}",Geysers,CA,0.4,1.69,1.05
M 2 3 1 km SSW of Pāhala Hawaii,2022-04-14T10:33:18.820Z,2022-04-14 10:33:18.820000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72983497,"{'type': 'Point', 'coordinates': (-155.486328125, 19.1865005493164)}",Pāhala,Hawaii,2.3,32.41,20.14
M 2 1 14 km W of Denali Park Alaska,2022-04-14T10:29:07.979Z,2022-04-14 10:29:07.979000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s5z80f,"{'type': 'Point', 'coordinates': (-149.2144, 63.7309)}",Park,Alaska,2.1,0.20,0.12
M 1 4 48 km WSW of Salamatof Alaska,2022-04-14T10:27:43.062Z,2022-04-14 10:27:43.062000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s5yyx9,"{'type': 'Point', 'coordinates': (-152.1792, 60.5189)}",Salamatof,Alaska,1.4,75.60,46.98
M 1 4 4km SSW of Brawley CA,2022-04-14T17:06:21.178Z,2022-04-14 17:06:21.178000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992119,"{'type': 'Point', 'coordinates': (-115.5483333, 32.9418333)}",Brawley,CA,1.4,6.62,4.11
M 1 8 3km SSW of Anderson Springs CA,2022-04-14T23:33:15.595Z,2022-04-14 23:33:15.595000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73718226,"{'type': 'Point', 'coordinates': (-122.706, 38.7541667)}",Springs,CA,1.8,5.19,3.22
M 4 1 253 km WNW of Attu Station Alaska,2022-04-14T10:36:41.040Z,2022-04-14 10:36:41.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h24h,"{'type': 'Point', 'coordinates': (169.5081, 53.3838)}",Station,Alaska,4.1,29.07,18.06
M 0 1 49 km ESE of Beatty Nevada,2022-04-14T19:45:39.127Z,2022-04-14 19:45:39.127000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837188,"{'type': 'Point', 'coordinates': (-116.2903, 36.6713)}",Beatty,Nevada,0.1,5.80,3.60
M 2 3 2 km WSW of Indios Puerto Rico,2022-04-14T11:01:00.560Z,2022-04-14 11:01:00.560000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344548,"{'type': 'Point', 'coordinates': (-66.8385, 17.9863333333333)}",Puerto,Rico,2.3,12.18,7.57
M 1 6 42 km NW of Karluk Alaska,2022-04-14T10:01:26.978Z,2022-04-14 10:01:26.978000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s5knsw,"{'type': 'Point', 'coordinates': (-154.9734, 57.8325)}",Karluk,Alaska,1.6,15.80,9.82
M 0 3 1km NE of Anza CA,2022-04-14T17:11:29.920Z,2022-04-14 17:11:29.920000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992103,"{'type': 'Point', 'coordinates': (-116.6656667, 33.5646667)}",Anza,CA,0.3,9.40,5.84
M 1 6 10 km S of Point Possession Alaska,2022-04-14T09:59:32.048Z,2022-04-14 09:59:32.048000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s5ihpe,"{'type': 'Point', 'coordinates': (-150.6769, 60.8285)}",Possession,Alaska,1.6,35.10,21.81
M 0 4 18 km WNW of Bridgeport California,2022-04-14T16:54:57.613Z,2022-04-14 16:54:57.613000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837163,"{'type': 'Point', 'coordinates': (-119.4122, 38.3425)}",Bridgeport,California,0.4,8.20,5.10
M 2 2 4 km SSW of Pāhala Hawaii,2022-04-14T09:44:58.870Z,2022-04-14 09:44:58.870000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72983482,"{'type': 'Point', 'coordinates': (-155.495498657227, 19.1671657562256)}",Pāhala,Hawaii,2.2,33.14,20.59
M 0 7 3km NE of Wildomar CA,2022-04-14T18:36:02.899Z,2022-04-14 18:36:02.899000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992095,"{'type': 'Point', 'coordinates': (-117.2623333, 33.6188333)}",Wildomar,CA,0.7,6.61,4.11
M 0 4 1km WNW of The Geysers CA,2022-04-14T11:53:28.277Z,2022-04-14 11:53:28.277000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73718221,"{'type': 'Point', 'coordinates': (-122.7675018, 38.7804985)}",Geysers,CA,0.4,1.33,0.83
M 5 0 Bouvet Island region,2022-04-14T09:59:33.040Z,2022-04-14 09:59:33.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h24c,"{'type': 'Point', 'coordinates': (-1.7661, -55.4278)}",Island,region,5.0,10.00,6.21
M 1 2 7km NW of The Geysers CA,2022-04-14T23:11:23.474Z,2022-04-14 23:11:23.474000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73718216,"{'type': 'Point', 'coordinates': (-122.8038333, 38.8248333)}",Geysers,CA,1.2,1.53,0.95
M 1 2 112 km E of Cordova Alaska,2022-04-14T09:13:52.338Z,2022-04-14 09:13:52.338000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s5ac7w,"{'type': 'Point', 'coordinates': (-143.7131, 60.4651)}",Cordova,Alaska,1.2,13.50,8.39
M 0 4 10km NW of The Geysers CA,2022-04-14T11:01:17.000Z,2022-04-14 11:01:17,https://earthquake.usgs.gov/earthquakes/eventpage/nc73718211,"{'type': 'Point', 'coordinates': (-122.8548355, 38.8286667)}",Geysers,CA,0.4,2.29,1.42
M 2 0 24km N of Ridgecrest CA,2022-04-14T18:12:49.630Z,2022-04-14 18:12:49.630000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992087,"{'type': 'Point', 'coordinates': (-117.6558333, 35.8348333)}",Ridgecrest,CA,2.0,1.88,1.17
M 0 6 18km E of Little Lake CA,2022-04-14T18:06:59.926Z,2022-04-14 18:06:59.926000,https://earthquake.usgs.gov/earthquakes/eventpage/ci37412604,"{'type': 'Point', 'coordinates': (-117.7116667, 35.9605)}",Lake,CA,0.6,3.44,2.14
M 0 5 18km E of Little Lake CA,2022-04-14T18:03:44.678Z,2022-04-14 18:03:44.678000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992079,"{'type': 'Point', 'coordinates': (-117.7075, 35.9593333)}",Lake,CA,0.5,4.37,2.72
M 1 7 11km NE of Yucaipa CA,2022-04-14T17:59:35.600Z,2022-04-14 17:59:35.600000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992071,"{'type': 'Point', 'coordinates': (-116.963, 34.102)}",Yucaipa,CA,1.7,7.60,4.72
M 1 1 44 km W of Four Mile Road Alaska,2022-04-14T09:04:17.275Z,2022-04-14 09:04:17.275000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s4xvwo,"{'type': 'Point', 'coordinates': (-150.0405, 64.5815)}",Road,Alaska,1.1,28.50,17.71
M 1 3 65 km N of Lake Minchumina Alaska,2022-04-14T08:56:07.174Z,2022-04-14 08:56:07.174000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s4wsnb,"{'type': 'Point', 'coordinates': (-152.5649, 64.4624)}",Minchumina,Alaska,1.3,12.00,7.46
M 1 3 21 km ESE of Schurz Nevada,2022-04-14T16:39:29.490Z,2022-04-14 16:39:29.490000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837160,"{'type': 'Point', 'coordinates': (-118.576, 38.8916)}",Schurz,Nevada,1.3,6.60,4.10
M 1 1 2km ESE of Loma Linda CA,2022-04-14T17:43:18.447Z,2022-04-14 17:43:18.447000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992063,"{'type': 'Point', 'coordinates': (-117.239, 34.0441667)}",Linda,CA,1.1,15.29,9.50
M 0 1 5km WNW of The Geysers CA,2022-04-14T21:24:38.217Z,2022-04-14 21:24:38.217000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73718201,"{'type': 'Point', 'coordinates': (-122.8046667, 38.7996667)}",Geysers,CA,0.1,0.38,0.24
M 1 5 6km NW of The Geysers CA,2022-04-14T22:41:23.298Z,2022-04-14 22:41:23.298000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73718196,"{'type': 'Point', 'coordinates': (-122.8145, 38.8118333)}",Geysers,CA,1.5,3.12,1.94
M 0 7 53 km WNW of Nikiski Alaska,2022-04-14T08:21:50.541Z,2022-04-14 08:21:50.541000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s4rovj,"{'type': 'Point', 'coordinates': (-152.1206, 60.9502)}",Nikiski,Alaska,0.7,85.30,53.00
M 1 1 17km ESE of Julian CA,2022-04-14T17:17:05.590Z,2022-04-14 17:17:05.590000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992055,"{'type': 'Point', 'coordinates': (-116.4255, 33.0303333)}",Julian,CA,1.1,7.70,4.78
M 1 1 western Montana,2022-04-14T17:22:32.140Z,2022-04-14 17:22:32.140000,https://earthquake.usgs.gov/earthquakes/eventpage/mb80542989,"{'type': 'Point', 'coordinates': (-112.5415, 45.338)}",western,Montana,1.1,8.35,5.19
M 1 1 19 km SW of Salamatof Alaska,2022-04-14T07:59:23.719Z,2022-04-14 07:59:23.719000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s4eew1,"{'type': 'Point', 'coordinates': (-151.6055, 60.5159)}",Salamatof,Alaska,1.1,65.60,40.76
M 0 9 13km ENE of Borrego Springs CA,2022-04-14T16:40:33.089Z,2022-04-14 16:40:33.089000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992047,"{'type': 'Point', 'coordinates': (-116.2521667, 33.3031667)}",Springs,CA,0.9,10.51,6.53
M 4 3 65 km NNW of Bandar Abbas Iran,2022-04-14T08:17:48.040Z,2022-04-14 08:17:48.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h23u,"{'type': 'Point', 'coordinates': (56.0742, 27.7439)}",Abbas,Iran,4.3,10.00,6.21
M 4 4 south of the Fiji Islands,2022-04-14T07:51:53.040Z,2022-04-14 07:51:53.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h23r,"{'type': 'Point', 'coordinates': (-179.0196, -22.7852)}",Fiji,Islands,4.4,568.81,353.44
M 1 2 43 km W of Four Mile Road Alaska,2022-04-14T07:50:12.142Z,2022-04-14 07:50:12.142000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s47ppj,"{'type': 'Point', 'coordinates': (-150.029, 64.582)}",Road,Alaska,1.2,19.80,12.30
M 1 2 42 km W of Four Mile Road Alaska,2022-04-14T07:33:58.654Z,2022-04-14 07:33:58.654000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224s46msl,"{'type': 'Point', 'coordinates': (-150.0085, 64.5869)}",Road,Alaska,1.2,28.70,17.83
M 1 2 35km N of Searles Valley CA,2022-04-14T16:32:45.044Z,2022-04-14 16:32:45.044000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39992039,"{'type': 'Point', 'coordinates': (-117.465, 36.075)}",Valley,CA,1.2,0.48,0.30
M 0 4 7km NW of The Geysers CA,2022-04-14T21:48:16.989Z,2022-04-14 21:48:16.989000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73718191,"{'type': 'Point', 'coordinates': (-122.8196667, 38.8148333)}",Geysers,CA,0.4,3.03,1.88
